model,seed,site,intervention_type,base_accuracy,intervened_accuracy,accuracy_drop,applicable
edit_pressure_training,0,edit_embedding,shuffle_ablation,1.0,1.0,0.0,True
edit_pressure_training,0,edit_embedding,noise_replacement,1.0,1.0,0.0,True
edit_pressure_training,0,edit_embedding,swap_ablation,1.0,1.0,0.0,True
edit_pressure_training,0,edit_embedding,linear_relation_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,0,edit_embedding,linear_nuisance_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,0,combined_hidden,zero_ablation,1.0,0.16500000655651093,0.8349999934434891,True
edit_pressure_training,0,combined_hidden,shuffle_ablation,1.0,0.45500001311302185,0.5449999868869781,True
edit_pressure_training,0,combined_hidden,noise_replacement,1.0,0.36000001430511475,0.6399999856948853,True
edit_pressure_training,0,combined_hidden,swap_ablation,1.0,0.45500001311302185,0.5449999868869781,True
edit_pressure_training,0,combined_hidden,linear_relation_subspace_removal,1.0,0.7799999713897705,0.2200000286102295,True
edit_pressure_training,0,combined_hidden,linear_nuisance_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,0,post_edit_state,zero_ablation,1.0,1.0,0.0,True
edit_pressure_training,0,post_edit_state,shuffle_ablation,1.0,1.0,0.0,True
edit_pressure_training,0,post_edit_state,noise_replacement,1.0,1.0,0.0,True
edit_pressure_training,0,post_edit_state,swap_ablation,1.0,1.0,0.0,True
edit_pressure_training,0,post_edit_state,linear_relation_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,0,post_edit_state,linear_nuisance_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,1,query_embedding,zero_ablation,1.0,0.4749999940395355,0.5250000059604645,True
edit_pressure_training,1,query_embedding,shuffle_ablation,1.0,0.4099999964237213,0.5900000035762787,True
edit_pressure_training,1,query_embedding,noise_replacement,1.0,0.4000000059604645,0.5999999940395355,True
edit_pressure_training,1,query_embedding,swap_ablation,1.0,0.4099999964237213,0.5900000035762787,True
edit_pressure_training,1,query_embedding,linear_relation_subspace_removal,1.0,0.949999988079071,0.050000011920928955,True
edit_pressure_training,1,query_embedding,linear_nuisance_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,1,support_relation_state,zero_ablation,1.0,1.0,0.0,True
edit_pressure_training,1,support_relation_state,shuffle_ablation,1.0,1.0,0.0,True
edit_pressure_training,1,support_relation_state,noise_replacement,1.0,1.0,0.0,True
edit_pressure_training,1,support_relation_state,swap_ablation,1.0,1.0,0.0,True
edit_pressure_training,1,support_relation_state,linear_relation_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,1,support_relation_state,linear_nuisance_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,1,edit_embedding,zero_ablation,1.0,1.0,0.0,True
edit_pressure_training,1,edit_embedding,shuffle_ablation,1.0,1.0,0.0,True
edit_pressure_training,1,edit_embedding,noise_replacement,1.0,1.0,0.0,True
edit_pressure_training,1,edit_embedding,swap_ablation,1.0,1.0,0.0,True
edit_pressure_training,1,edit_embedding,linear_relation_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,1,edit_embedding,linear_nuisance_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,1,combined_hidden,zero_ablation,1.0,0.3400000035762787,0.6599999964237213,True
edit_pressure_training,1,combined_hidden,shuffle_ablation,1.0,0.4099999964237213,0.5900000035762787,True
edit_pressure_training,1,combined_hidden,noise_replacement,1.0,0.3100000023841858,0.6899999976158142,True
edit_pressure_training,1,combined_hidden,swap_ablation,1.0,0.4099999964237213,0.5900000035762787,True
edit_pressure_training,1,combined_hidden,linear_relation_subspace_removal,1.0,0.8650000095367432,0.13499999046325684,True
edit_pressure_training,1,combined_hidden,linear_nuisance_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,1,post_edit_state,zero_ablation,0.4749999940395355,1.0,0.0,True
edit_pressure_training,1,post_edit_state,shuffle_ablation,0.4749999940395355,0.4749999940395355,0.0,True
edit_pressure_training,1,post_edit_state,noise_replacement,0.4749999940395355,0.9399999976158142,0.0,True
edit_pressure_training,1,post_edit_state,swap_ablation,0.4749999940395355,0.4749999940395355,0.0,True
edit_pressure_training,1,post_edit_state,linear_relation_subspace_removal,0.4749999940395355,0.4749999940395355,0.0,True
edit_pressure_training,1,post_edit_state,linear_nuisance_subspace_removal,0.4749999940395355,0.4749999940395355,0.0,True
edit_pressure_training,2,query_embedding,zero_ablation,1.0,0.5049999952316284,0.4950000047683716,True
edit_pressure_training,2,query_embedding,shuffle_ablation,1.0,0.33000001311302185,0.6699999868869781,True
edit_pressure_training,2,query_embedding,noise_replacement,1.0,0.49000000953674316,0.5099999904632568,True
edit_pressure_training,2,query_embedding,swap_ablation,1.0,0.33000001311302185,0.6699999868869781,True
edit_pressure_training,2,query_embedding,linear_relation_subspace_removal,1.0,0.8349999785423279,0.16500002145767212,True
edit_pressure_training,2,query_embedding,linear_nuisance_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,2,support_relation_state,zero_ablation,1.0,1.0,0.0,True
edit_pressure_training,2,support_relation_state,shuffle_ablation,1.0,1.0,0.0,True
edit_pressure_training,2,support_relation_state,noise_replacement,1.0,0.9950000047683716,0.004999995231628418,True
edit_pressure_training,2,support_relation_state,swap_ablation,1.0,1.0,0.0,True
edit_pressure_training,2,support_relation_state,linear_relation_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,2,support_relation_state,linear_nuisance_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,2,edit_embedding,zero_ablation,1.0,1.0,0.0,True
edit_pressure_training,2,edit_embedding,shuffle_ablation,1.0,1.0,0.0,True
edit_pressure_training,2,edit_embedding,noise_replacement,1.0,1.0,0.0,True
edit_pressure_training,2,edit_embedding,swap_ablation,1.0,1.0,0.0,True
edit_pressure_training,2,edit_embedding,linear_relation_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,2,edit_embedding,linear_nuisance_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,2,combined_hidden,zero_ablation,1.0,0.5049999952316284,0.4950000047683716,True
edit_pressure_training,2,combined_hidden,shuffle_ablation,1.0,0.33000001311302185,0.6699999868869781,True
edit_pressure_training,2,combined_hidden,noise_replacement,1.0,0.39500001072883606,0.6049999892711639,True
edit_pressure_training,2,combined_hidden,swap_ablation,1.0,0.33000001311302185,0.6699999868869781,True
edit_pressure_training,2,combined_hidden,linear_relation_subspace_removal,1.0,0.5049999952316284,0.4950000047683716,True
edit_pressure_training,2,combined_hidden,linear_nuisance_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,2,post_edit_state,zero_ablation,1.0,1.0,0.0,True
edit_pressure_training,2,post_edit_state,shuffle_ablation,1.0,1.0,0.0,True
edit_pressure_training,2,post_edit_state,noise_replacement,1.0,0.9800000190734863,0.019999980926513672,True
edit_pressure_training,2,post_edit_state,swap_ablation,1.0,1.0,0.0,True
edit_pressure_training,2,post_edit_state,linear_relation_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,2,post_edit_state,linear_nuisance_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,3,query_embedding,zero_ablation,1.0,0.46000000834465027,0.5399999916553497,True
edit_pressure_training,3,query_embedding,shuffle_ablation,1.0,0.39500001072883606,0.6049999892711639,True
edit_pressure_training,3,query_embedding,noise_replacement,1.0,0.4000000059604645,0.5999999940395355,True
edit_pressure_training,3,query_embedding,swap_ablation,1.0,0.39500001072883606,0.6049999892711639,True
edit_pressure_training,3,query_embedding,linear_relation_subspace_removal,1.0,0.824999988079071,0.17500001192092896,True
edit_pressure_training,3,query_embedding,linear_nuisance_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,3,support_relation_state,zero_ablation,1.0,1.0,0.0,True
edit_pressure_training,3,support_relation_state,shuffle_ablation,1.0,1.0,0.0,True
edit_pressure_training,3,support_relation_state,noise_replacement,1.0,1.0,0.0,True
edit_pressure_training,3,support_relation_state,swap_ablation,1.0,1.0,0.0,True
edit_pressure_training,3,support_relation_state,linear_relation_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,3,support_relation_state,linear_nuisance_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,3,edit_embedding,zero_ablation,1.0,1.0,0.0,True
edit_pressure_training,3,edit_embedding,shuffle_ablation,1.0,1.0,0.0,True
edit_pressure_training,3,edit_embedding,noise_replacement,1.0,1.0,0.0,True
edit_pressure_training,3,edit_embedding,swap_ablation,1.0,1.0,0.0,True
edit_pressure_training,3,edit_embedding,linear_relation_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,3,edit_embedding,linear_nuisance_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,3,combined_hidden,zero_ablation,1.0,0.17499999701976776,0.8250000029802322,True
edit_pressure_training,3,combined_hidden,shuffle_ablation,1.0,0.39500001072883606,0.6049999892711639,True
edit_pressure_training,3,combined_hidden,noise_replacement,1.0,0.35499998927116394,0.6450000107288361,True
edit_pressure_training,3,combined_hidden,swap_ablation,1.0,0.39500001072883606,0.6049999892711639,True
edit_pressure_training,3,combined_hidden,linear_relation_subspace_removal,1.0,0.824999988079071,0.17500001192092896,True
edit_pressure_training,3,combined_hidden,linear_nuisance_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,3,post_edit_state,zero_ablation,0.824999988079071,1.0,0.0,True
edit_pressure_training,3,post_edit_state,shuffle_ablation,0.824999988079071,0.824999988079071,0.0,True
edit_pressure_training,3,post_edit_state,noise_replacement,0.824999988079071,0.9750000238418579,0.0,True
edit_pressure_training,3,post_edit_state,swap_ablation,0.824999988079071,0.824999988079071,0.0,True
edit_pressure_training,3,post_edit_state,linear_relation_subspace_removal,0.824999988079071,0.824999988079071,0.0,True
edit_pressure_training,3,post_edit_state,linear_nuisance_subspace_removal,0.824999988079071,0.824999988079071,0.0,True
edit_pressure_training,4,query_embedding,zero_ablation,1.0,0.25999999046325684,0.7400000095367432,True
edit_pressure_training,4,query_embedding,shuffle_ablation,1.0,0.4050000011920929,0.5949999988079071,True
edit_pressure_training,4,query_embedding,noise_replacement,1.0,0.35499998927116394,0.6450000107288361,True
edit_pressure_training,4,query_embedding,swap_ablation,1.0,0.4050000011920929,0.5949999988079071,True
edit_pressure_training,4,query_embedding,linear_relation_subspace_removal,1.0,0.7649999856948853,0.23500001430511475,True
edit_pressure_training,4,query_embedding,linear_nuisance_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,4,support_relation_state,zero_ablation,1.0,1.0,0.0,True
edit_pressure_training,4,support_relation_state,shuffle_ablation,1.0,1.0,0.0,True
edit_pressure_training,4,support_relation_state,noise_replacement,1.0,1.0,0.0,True
edit_pressure_training,4,support_relation_state,swap_ablation,1.0,1.0,0.0,True
edit_pressure_training,4,support_relation_state,linear_relation_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,4,support_relation_state,linear_nuisance_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,4,edit_embedding,zero_ablation,1.0,1.0,0.0,True
edit_pressure_training,4,edit_embedding,shuffle_ablation,1.0,1.0,0.0,True
edit_pressure_training,4,edit_embedding,noise_replacement,1.0,1.0,0.0,True
edit_pressure_training,4,edit_embedding,swap_ablation,1.0,1.0,0.0,True
edit_pressure_training,4,edit_embedding,linear_relation_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,4,edit_embedding,linear_nuisance_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,4,combined_hidden,zero_ablation,1.0,0.19499999284744263,0.8050000071525574,True
edit_pressure_training,4,combined_hidden,shuffle_ablation,1.0,0.4050000011920929,0.5949999988079071,True
edit_pressure_training,4,combined_hidden,noise_replacement,1.0,0.3149999976158142,0.6850000023841858,True
edit_pressure_training,4,combined_hidden,swap_ablation,1.0,0.4050000011920929,0.5949999988079071,True
edit_pressure_training,4,combined_hidden,linear_relation_subspace_removal,1.0,0.7049999833106995,0.29500001668930054,True
edit_pressure_training,4,combined_hidden,linear_nuisance_subspace_removal,1.0,1.0,0.0,True
edit_pressure_training,4,post_edit_state,zero_ablation,0.8050000071525574,1.0,0.0,True
edit_pressure_training,4,post_edit_state,shuffle_ablation,0.8050000071525574,0.8050000071525574,0.0,True
edit_pressure_training,4,post_edit_state,noise_replacement,0.8050000071525574,1.0,0.0,True
edit_pressure_training,4,post_edit_state,swap_ablation,0.8050000071525574,0.8050000071525574,0.0,True
edit_pressure_training,4,post_edit_state,linear_relation_subspace_removal,0.8050000071525574,0.8050000071525574,0.0,True
edit_pressure_training,4,post_edit_state,linear_nuisance_subspace_removal,0.8050000071525574,0.8050000071525574,0.0,True
